customer_id,event_type,product_view_at,add_to_cart_at,checkout_at,purchase_at,Order Date,Expected Delivery Date,signup_date,sales_rep,acquisition,country,List Price,Discount,Final Price
CUST_11048,Product_View,2025-05-04 03:00:00,,,,,,2025-05-02,Brian,Referral,UK,,,
CUST_11049,Purchase,2025-12-06 15:00:00,2025-12-06 16:00:00,2025-12-06 22:00:00,2025-12-07 03:00:00,2025-12-07 03:00:00,2025-12-14 03:00:00,2025-12-04,Carol,Social,India,377,0.15,320.45
CUST_11050,Checkout,2025-11-09 05:00:00,2025-11-09 11:00:00,2025-11-09 12:00:00,,,,2025-11-07,Daniel,Paid Ads,Kenya,,,
CUST_11051,Purchase,2025-02-05 17:00:00,2025-02-05 23:00:00,2025-02-06 01:00:00,2025-02-06 07:00:00,2025-02-06 07:00:00,2025-02-09 07:00:00,2025-02-03,Daniel,Organic,Germany,128,0.24,97.28
CUST_11052,Add_to_Cart,2025-11-16 09:00:00,2025-11-17 05:00:00,,,,,2025-11-16,Eunice,Paid Ads,USA,,,
CUST_11053,Add_to_Cart,2025-10-22 00:00:00,2025-10-22 06:00:00,,,,,2025-10-21,Brian,Social,India,,,
CUST_11054,Add_to_Cart,2025-09-15 15:00:00,2025-09-16 01:00:00,,,,,2025-09-14,Carol,Email,India,,,
CUST_11055,Product_View,2025-12-06 23:00:00,,,,,,2025-12-06,Eunice,Referral,Germany,,,
CUST_11056,Purchase,2025-01-10 17:00:00,2025-01-11 00:00:00,2025-01-11 11:00:00,2025-01-11 13:00:00,2025-01-11 13:00:00,2025-01-14 13:00:00,2025-01-09,Carol,Organic,Kenya,335,0.06,314.9
CUST_11057,Add_to_Cart,2025-03-25 22:00:00,2025-03-26 13:00:00,,,,,2025-03-24,Brian,Referral,Kenya,,,
CUST_11058,Checkout,2025-07-21 16:00:00,2025-07-22 09:00:00,2025-07-22 21:00:00,,,,2025-07-19,Eunice,Organic,UK,,,
CUST_11059,Checkout,2025-10-29 08:00:00,2025-10-30 07:00:00,2025-10-30 16:00:00,,,,2025-10-29,Alice,Organic,UK,,,
CUST_11060,Add_to_Cart,2025-08-13 08:00:00,2025-08-13 23:00:00,,,,,2025-08-11,Brian,Social,Kenya,,,
CUST_11061,Product_View,2025-12-05 09:00:00,,,,,,2025-12-03,Brian,Paid Ads,India,,,
CUST_11062,Purchase,2025-03-25 16:00:00,2025-03-25 21:00:00,2025-03-25 22:00:00,2025-03-25 23:00:00,2025-03-25 23:00:00,2025-04-01 23:00:00,2025-03-23,Eunice,Social,UK,354,0.23,272.58
CUST_11063,Product_View,2025-06-25 16:00:00,,,,,,2025-06-23,Carol,Referral,India,,,
CUST_11064,Add_to_Cart,2025-10-29 08:00:00,2025-10-30 07:00:00,,,,,2025-10-27,Alice,Referral,Germany,,,
CUST_11065,Add_to_Cart,2025-02-22 20:00:00,2025-02-23 09:00:00,,,,,2025-02-21,Brian,Referral,Germany,,,
CUST_11066,Checkout,2025-08-24 17:00:00,2025-08-25 10:00:00,2025-08-25 14:00:00,,,,2025-08-22,Brian,Paid Ads,Kenya,,,
CUST_11067,Product_View,2025-12-19 02:00:00,,,,,,2025-12-17,Eunice,Referral,India,,,
CUST_11068,Add_to_Cart,2025-10-14 22:00:00,2025-10-15 17:00:00,,,,,2025-10-12,Alice,Paid Ads,Kenya,,,
CUST_11069,Add_to_Cart,2025-07-25 23:00:00,2025-07-26 00:00:00,,,,,2025-07-23,Daniel,Organic,USA,,,
CUST_11070,Purchase,2025-04-23 12:00:00,2025-04-23 17:00:00,2025-04-23 19:00:00,2025-04-24 00:00:00,2025-04-24 00:00:00,2025-04-28 00:00:00,2025-04-22,Daniel,Social,USA,79,0.23,60.83
CUST_11071,Purchase,2025-07-07 01:00:00,2025-07-07 15:00:00,2025-07-07 18:00:00,2025-07-07 23:00:00,2025-07-07 23:00:00,2025-07-12 23:00:00,2025-07-05,Alice,Paid Ads,India,443,0.06,416.42
CUST_11072,Purchase,2025-08-04 04:00:00,2025-08-05 02:00:00,2025-08-05 08:00:00,2025-08-05 11:00:00,2025-08-05 11:00:00,2025-08-12 11:00:00,2025-08-04,Carol,Referral,Germany,322,0.15,273.7
CUST_11073,Product_View,2025-04-08 17:00:00,,,,,,2025-04-08,Carol,Organic,USA,,,
CUST_11074,Purchase,2025-11-25 14:00:00,2025-11-26 13:00:00,2025-11-26 23:00:00,2025-11-27 00:00:00,2025-11-27 00:00:00,2025-11-30 00:00:00,2025-11-25,Alice,Social,Kenya,308,0.07,286.44
CUST_11075,Checkout,2025-01-23 00:00:00,2025-01-23 14:00:00,2025-01-23 21:00:00,,,,2025-01-20,Brian,Referral,UK,,,
CUST_11076,Product_View,2025-10-21 11:00:00,,,,,,2025-10-21,Daniel,Social,UK,,,
CUST_11077,Purchase,2025-01-21 13:00:00,2025-01-22 05:00:00,2025-01-22 11:00:00,2025-01-22 14:00:00,2025-01-22 14:00:00,2025-01-28 14:00:00,2025-01-21,Brian,Social,India,375,0.25,281.25
CUST_11078,Purchase,2025-04-19 09:00:00,2025-04-19 23:00:00,2025-04-20 04:00:00,2025-04-20 09:00:00,2025-04-20 09:00:00,2025-04-23 09:00:00,2025-04-18,Daniel,Referral,UK,187,0.21,147.73
CUST_11079,Add_to_Cart,2025-02-23 09:00:00,2025-02-24 00:00:00,,,,,2025-02-23,Alice,Social,Germany,,,
CUST_11080,Checkout,2025-01-06 19:00:00,2025-01-07 03:00:00,2025-01-07 09:00:00,,,,2025-01-06,Carol,Email,India,,,
CUST_11081,Purchase,2025-12-15 15:00:00,2025-12-16 05:00:00,2025-12-16 08:00:00,2025-12-16 14:00:00,2025-12-16 14:00:00,2025-12-19 14:00:00,2025-12-15,Carol,Email,Kenya,381,0.16,320.04
CUST_11082,Product_View,2025-09-28 19:00:00,,,,,,2025-09-27,Carol,Social,UK,,,
CUST_11083,Purchase,2025-07-25 10:00:00,2025-07-25 12:00:00,2025-07-25 23:00:00,2025-07-26 02:00:00,2025-07-26 02:00:00,2025-07-29 02:00:00,2025-07-25,Brian,Social,Germany,119,0.08,109.48
CUST_11084,Purchase,2025-05-31 03:00:00,2025-05-31 14:00:00,2025-05-31 18:00:00,2025-05-31 23:00:00,2025-05-31 23:00:00,2025-06-07 23:00:00,2025-05-30,Eunice,Email,Germany,434,0.12,381.92
CUST_11085,Product_View,2025-02-15 22:00:00,,,,,,2025-02-13,Carol,Email,UK,,,
CUST_11086,Product_View,2025-04-07 16:00:00,,,,,,2025-04-05,Daniel,Paid Ads,India,,,
CUST_11087,Add_to_Cart,2025-08-09 01:00:00,2025-08-09 23:00:00,,,,,2025-08-09,Daniel,Social,UK,,,
CUST_11088,Checkout,2025-01-06 21:00:00,2025-01-07 10:00:00,2025-01-07 18:00:00,,,,2025-01-05,Alice,Social,USA,,,
CUST_11089,Add_to_Cart,2025-12-13 22:00:00,2025-12-14 05:00:00,,,,,2025-12-11,Brian,Organic,UK,,,
CUST_11090,Add_to_Cart,2025-10-18 10:00:00,2025-10-18 18:00:00,,,,,2025-10-16,Eunice,Organic,Kenya,,,
CUST_11091,Checkout,2025-05-10 23:00:00,2025-05-11 07:00:00,2025-05-11 08:00:00,,,,2025-05-10,Alice,Email,USA,,,
CUST_11092,Product_View,2025-04-08 07:00:00,,,,,,2025-04-08,Eunice,Social,USA,,,
CUST_11093,Checkout,2025-08-01 10:00:00,2025-08-02 05:00:00,2025-08-02 12:00:00,,,,2025-07-30,Brian,Paid Ads,USA,,,
CUST_11094,Purchase,2025-10-01 18:00:00,2025-10-02 10:00:00,2025-10-02 16:00:00,2025-10-02 22:00:00,2025-10-02 22:00:00,2025-10-06 22:00:00,2025-10-01,Eunice,Referral,UK,313,0.2,250.4
CUST_11095,Purchase,2025-12-29 02:00:00,2025-12-29 11:00:00,2025-12-29 23:00:00,2025-12-30 01:00:00,2025-12-30 01:00:00,2026-01-04 01:00:00,2025-12-28,Brian,Referral,USA,378,0.15,321.3
CUST_11096,Purchase,2025-07-18 17:00:00,2025-07-19 16:00:00,2025-07-19 19:00:00,2025-07-19 21:00:00,2025-07-19 21:00:00,2025-07-25 21:00:00,2025-07-16,Carol,Paid Ads,Germany,100,0.0,100.0
CUST_11097,Add_to_Cart,2025-05-18 14:00:00,2025-05-18 22:00:00,,,,,2025-05-17,Brian,Organic,Germany,,,
CUST_11098,Checkout,2025-01-11 17:00:00,2025-01-12 04:00:00,2025-01-12 06:00:00,,,,2025-01-09,Alice,Social,Kenya,,,
CUST_11099,Checkout,2025-10-28 06:00:00,2025-10-28 22:00:00,2025-10-29 02:00:00,,,,2025-10-26,Alice,Email,USA,,,
CUST_11100,Purchase,2025-03-22 09:00:00,2025-03-23 08:00:00,2025-03-23 16:00:00,2025-03-23 17:00:00,2025-03-23 17:00:00,2025-03-28 17:00:00,2025-03-22,Brian,Organic,India,392,0.22,305.76
CUST_11101,Product_View,2025-03-05 00:00:00,,,,,,2025-03-02,Carol,Paid Ads,USA,,,
CUST_11102,Add_to_Cart,2025-09-08 12:00:00,2025-09-09 01:00:00,,,,,2025-09-08,Alice,Organic,India,,,
CUST_11103,Checkout,2025-07-20 18:00:00,2025-07-21 12:00:00,2025-07-21 18:00:00,,,,2025-07-19,Carol,Referral,USA,,,
CUST_11104,Purchase,2025-11-04 17:00:00,2025-11-05 04:00:00,2025-11-05 10:00:00,2025-11-05 12:00:00,2025-11-05 12:00:00,2025-11-09 12:00:00,2025-11-02,Eunice,Paid Ads,Kenya,256,0.12,225.28
CUST_11105,Product_View,2025-09-11 01:00:00,,,,,,2025-09-11,Daniel,Organic,USA,,,
CUST_11106,Checkout,2025-12-04 14:00:00,2025-12-04 18:00:00,2025-12-05 03:00:00,,,,2025-12-03,Brian,Social,Germany,,,
CUST_11107,Checkout,2025-03-07 18:00:00,2025-03-08 00:00:00,2025-03-08 06:00:00,,,,2025-03-05,Brian,Organic,UK,,,
CUST_11108,Add_to_Cart,2025-07-21 08:00:00,2025-07-21 10:00:00,,,,,2025-07-20,Eunice,Email,Germany,,,
CUST_11109,Purchase,2025-05-20 09:00:00,2025-05-20 12:00:00,2025-05-20 14:00:00,2025-05-20 15:00:00,2025-05-20 15:00:00,2025-05-25 15:00:00,2025-05-20,Eunice,Email,Germany,409,0.05,388.55
CUST_11110,Product_View,2025-05-11 06:00:00,,,,,,2025-05-09,Brian,Email,USA,,,
CUST_11111,Checkout,2025-09-04 04:00:00,2025-09-04 18:00:00,2025-09-05 02:00:00,,,,2025-09-03,Daniel,Social,USA,,,
CUST_11112,Purchase,2025-05-27 05:00:00,2025-05-27 08:00:00,2025-05-27 14:00:00,2025-05-27 17:00:00,2025-05-27 17:00:00,2025-06-03 17:00:00,2025-05-26,Eunice,Organic,India,160,0.23,123.2
CUST_11113,Add_to_Cart,2025-10-23 16:00:00,2025-10-24 08:00:00,,,,,2025-10-23,Alice,Organic,India,,,
CUST_11114,Purchase,2025-11-27 12:00:00,2025-11-27 17:00:00,2025-11-27 20:00:00,2025-11-28 02:00:00,2025-11-28 02:00:00,2025-12-05 02:00:00,2025-11-26,Carol,Paid Ads,Germany,138,0.2,110.4
CUST_11115,Checkout,2025-07-31 16:00:00,2025-08-01 12:00:00,2025-08-01 22:00:00,,,,2025-07-29,Daniel,Organic,USA,,,
CUST_11116,Checkout,2025-12-13 18:00:00,2025-12-14 07:00:00,2025-12-14 18:00:00,,,,2025-12-13,Daniel,Email,Germany,,,
CUST_11117,Add_to_Cart,2025-01-16 12:00:00,2025-01-16 22:00:00,,,,,2025-01-15,Daniel,Organic,Kenya,,,
CUST_11118,Purchase,2025-05-06 16:00:00,2025-05-07 08:00:00,2025-05-07 13:00:00,2025-05-07 16:00:00,2025-05-07 16:00:00,2025-05-10 16:00:00,2025-05-05,Eunice,Organic,India,352,0.26,260.48
CUST_11119,Add_to_Cart,2025-06-30 19:00:00,2025-07-01 13:00:00,,,,,2025-06-28,Daniel,Paid Ads,UK,,,
CUST_11120,Purchase,2025-11-29 20:00:00,2025-11-30 13:00:00,2025-11-30 19:00:00,2025-12-01 01:00:00,2025-12-01 01:00:00,2025-12-08 01:00:00,2025-11-28,Daniel,Paid Ads,Kenya,228,0.12,200.64
CUST_11121,Add_to_Cart,2025-07-27 20:00:00,2025-07-28 19:00:00,,,,,2025-07-25,Brian,Organic,Germany,,,
CUST_11122,Checkout,2025-12-24 23:00:00,2025-12-25 05:00:00,2025-12-25 17:00:00,,,,2025-12-23,Alice,Social,UK,,,
CUST_11123,Add_to_Cart,2025-02-17 00:00:00,2025-02-17 21:00:00,,,,,2025-02-15,Alice,Social,India,,,
CUST_11124,Checkout,2025-10-24 08:00:00,2025-10-24 22:00:00,2025-10-24 23:00:00,,,,2025-10-24,Brian,Organic,USA,,,
CUST_11125,Add_to_Cart,2025-12-17 02:00:00,2025-12-17 06:00:00,,,,,2025-12-16,Brian,Email,USA,,,
CUST_11126,Checkout,2025-08-31 02:00:00,2025-08-31 16:00:00,2025-09-01 03:00:00,,,,2025-08-30,Alice,Organic,UK,,,
CUST_11127,Add_to_Cart,2025-10-02 12:00:00,2025-10-02 18:00:00,,,,,2025-10-02,Brian,Organic,Kenya,,,
CUST_11128,Checkout,2025-01-27 02:00:00,2025-01-27 21:00:00,2025-01-28 03:00:00,,,,2025-01-26,Carol,Social,Germany,,,
CUST_11129,Purchase,2025-12-03 16:00:00,2025-12-04 11:00:00,2025-12-04 13:00:00,2025-12-04 16:00:00,2025-12-04 16:00:00,2025-12-09 16:00:00,2025-12-03,Alice,Email,Germany,238,0.13,207.06
CUST_11130,Purchase,2025-02-25 13:00:00,2025-02-25 14:00:00,2025-02-26 00:00:00,2025-02-26 01:00:00,2025-02-26 01:00:00,2025-03-04 01:00:00,2025-02-23,Eunice,Organic,UK,492,0.07,457.56
CUST_11131,Checkout,2025-12-17 14:00:00,2025-12-18 01:00:00,2025-12-18 06:00:00,,,,2025-12-17,Brian,Referral,UK,,,
CUST_11132,Product_View,2025-11-29 22:00:00,,,,,,2025-11-27,Eunice,Organic,UK,,,
CUST_11133,Product_View,2025-03-19 07:00:00,,,,,,2025-03-17,Daniel,Email,Kenya,,,
CUST_11134,Product_View,2025-07-04 11:00:00,,,,,,2025-07-02,Brian,Social,Kenya,,,
CUST_11135,Product_View,2025-02-19 17:00:00,,,,,,2025-02-17,Carol,Social,Kenya,,,
CUST_11136,Checkout,2025-07-23 15:00:00,2025-07-24 08:00:00,2025-07-24 17:00:00,,,,2025-07-22,Alice,Referral,UK,,,
CUST_11137,Purchase,2025-02-14 22:00:00,2025-02-15 07:00:00,2025-02-15 15:00:00,2025-02-15 21:00:00,2025-02-15 21:00:00,2025-02-22 21:00:00,2025-02-13,Eunice,Email,USA,417,0.05,396.15
CUST_11138,Product_View,2025-07-09 02:00:00,,,,,,2025-07-08,Daniel,Email,Kenya,,,
CUST_11139,Add_to_Cart,2025-11-30 09:00:00,2025-12-01 09:00:00,,,,,2025-11-28,Eunice,Organic,Germany,,,
CUST_11140,Purchase,2025-03-25 06:00:00,2025-03-25 18:00:00,2025-03-25 21:00:00,2025-03-25 22:00:00,2025-03-25 22:00:00,2025-03-30 22:00:00,2025-03-24,Brian,Organic,Kenya,264,0.13,229.68
CUST_11141,Add_to_Cart,2025-11-13 00:00:00,2025-11-13 13:00:00,,,,,2025-11-12,Brian,Referral,Kenya,,,
CUST_11142,Product_View,2025-05-29 03:00:00,,,,,,2025-05-27,Alice,Paid Ads,USA,,,
CUST_11143,Add_to_Cart,2025-10-16 17:00:00,2025-10-17 02:00:00,,,,,2025-10-15,Carol,Organic,Germany,,,
CUST_11144,Purchase,2025-02-26 01:00:00,2025-02-26 19:00:00,2025-02-26 23:00:00,2025-02-27 00:00:00,2025-02-27 00:00:00,2025-03-04 00:00:00,2025-02-26,Alice,Email,India,363,0.19,294.03
CUST_11145,Product_View,2025-07-01 00:00:00,,,,,,2025-06-28,Brian,Paid Ads,India,,,
CUST_11146,Product_View,2025-07-05 06:00:00,,,,,,2025-07-03,Eunice,Social,USA,,,
CUST_11147,Product_View,2025-03-24 23:00:00,,,,,,2025-03-22,Alice,Referral,UK,,,
CUST_11148,Purchase,2025-06-15 18:00:00,2025-06-15 20:00:00,2025-06-16 01:00:00,2025-06-16 06:00:00,2025-06-16 06:00:00,2025-06-20 06:00:00,2025-06-15,Carol,Paid Ads,Kenya,346,0.3,242.2
CUST_11149,Checkout,2025-01-24 07:00:00,2025-01-24 14:00:00,2025-01-24 20:00:00,,,,2025-01-24,Alice,Social,Germany,,,
CUST_11150,Checkout,2025-08-17 09:00:00,2025-08-17 16:00:00,2025-08-17 19:00:00,,,,2025-08-15,Eunice,Social,India,,,
CUST_11151,Product_View,2025-07-01 23:00:00,,,,,,2025-06-29,Carol,Paid Ads,UK,,,
CUST_11152,Add_to_Cart,2025-09-13 21:00:00,2025-09-14 20:00:00,,,,,2025-09-11,Eunice,Paid Ads,UK,,,
CUST_11153,Purchase,2025-02-10 15:00:00,2025-02-11 06:00:00,2025-02-11 18:00:00,2025-02-11 23:00:00,2025-02-11 23:00:00,2025-02-15 23:00:00,2025-02-09,Alice,Referral,India,440,0.02,431.2
CUST_11154,Checkout,2025-08-12 06:00:00,2025-08-12 12:00:00,2025-08-12 20:00:00,,,,2025-08-10,Daniel,Email,Germany,,,
CUST_11155,Product_View,2025-07-17 03:00:00,,,,,,2025-07-17,Eunice,Referral,Germany,,,
CUST_11156,Product_View,2025-01-04 21:00:00,,,,,,2025-01-04,Eunice,Paid Ads,UK,,,
CUST_11157,Product_View,2025-07-21 17:00:00,,,,,,2025-07-19,Brian,Social,Kenya,,,
CUST_11158,Checkout,2025-11-14 18:00:00,2025-11-15 01:00:00,2025-11-15 09:00:00,,,,2025-11-13,Daniel,Social,USA,,,
CUST_11159,Product_View,2025-05-25 11:00:00,,,,,,2025-05-23,Eunice,Email,USA,,,
CUST_11160,Purchase,2025-01-19 03:00:00,2025-01-19 18:00:00,2025-01-20 06:00:00,2025-01-20 12:00:00,2025-01-20 12:00:00,2025-01-24 12:00:00,2025-01-19,Eunice,Referral,India,88,0.04,84.48
CUST_11161,Add_to_Cart,2025-02-06 16:00:00,2025-02-07 02:00:00,,,,,2025-02-05,Carol,Paid Ads,Germany,,,
CUST_11162,Add_to_Cart,2025-10-23 05:00:00,2025-10-23 22:00:00,,,,,2025-10-22,Daniel,Organic,UK,,,
CUST_11163,Purchase,2025-10-16 09:00:00,2025-10-17 02:00:00,2025-10-17 10:00:00,2025-10-17 11:00:00,2025-10-17 11:00:00,2025-10-24 11:00:00,2025-10-15,Carol,Email,USA,179,0.04,171.84
CUST_11164,Add_to_Cart,2025-05-08 08:00:00,2025-05-09 00:00:00,,,,,2025-05-07,Eunice,Referral,Kenya,,,
CUST_11165,Checkout,2025-05-18 18:00:00,2025-05-19 07:00:00,2025-05-19 15:00:00,,,,2025-05-16,Daniel,Email,India,,,
CUST_11166,Add_to_Cart,2025-03-31 03:00:00,2025-03-31 23:00:00,,,,,2025-03-30,Alice,Social,India,,,
CUST_11167,Checkout,2025-10-06 00:00:00,2025-10-06 11:00:00,2025-10-06 15:00:00,,,,2025-10-05,Eunice,Organic,Germany,,,
CUST_11168,Add_to_Cart,2025-05-06 14:00:00,2025-05-06 19:00:00,,,,,2025-05-05,Daniel,Referral,USA,,,
CUST_11169,Checkout,2025-07-08 17:00:00,2025-07-09 15:00:00,2025-07-09 16:00:00,,,,2025-07-07,Daniel,Email,UK,,,
CUST_11170,Purchase,2025-05-19 13:00:00,2025-05-19 22:00:00,2025-05-20 06:00:00,2025-05-20 10:00:00,2025-05-20 10:00:00,2025-05-26 10:00:00,2025-05-19,Daniel,Paid Ads,Germany,202,0.02,197.96
CUST_11171,Purchase,2025-03-08 22:00:00,2025-03-09 02:00:00,2025-03-09 05:00:00,2025-03-09 06:00:00,2025-03-09 06:00:00,2025-03-14 06:00:00,2025-03-08,Carol,Social,Kenya,107,0.15,90.95
CUST_11172,Product_View,2025-08-15 08:00:00,,,,,,2025-08-13,Alice,Email,USA,,,
CUST_11173,Purchase,2025-06-14 06:00:00,2025-06-14 11:00:00,2025-06-14 20:00:00,2025-06-15 00:00:00,2025-06-15 00:00:00,2025-06-18 00:00:00,2025-06-12,Brian,Social,USA,53,0.04,50.88
CUST_11174,Purchase,2025-07-12 02:00:00,2025-07-13 02:00:00,2025-07-13 10:00:00,2025-07-13 14:00:00,2025-07-13 14:00:00,2025-07-17 14:00:00,2025-07-10,Brian,Email,Kenya,96,0.16,80.64
CUST_11175,Add_to_Cart,2025-04-12 20:00:00,2025-04-13 10:00:00,,,,,2025-04-11,Brian,Referral,Germany,,,
CUST_11176,Checkout,2025-10-08 06:00:00,2025-10-09 00:00:00,2025-10-09 10:00:00,,,,2025-10-07,Eunice,Paid Ads,Kenya,,,
CUST_11177,Purchase,2025-03-18 04:00:00,2025-03-19 00:00:00,2025-03-19 05:00:00,2025-03-19 09:00:00,2025-03-19 09:00:00,2025-03-23 09:00:00,2025-03-16,Brian,Organic,UK,263,0.11,234.07
CUST_11178,Product_View,2025-01-03 06:00:00,,,,,,2025-01-02,Daniel,Referral,Kenya,,,
CUST_11179,Add_to_Cart,2025-09-16 16:00:00,2025-09-17 15:00:00,,,,,2025-09-14,Eunice,Social,Kenya,,,
CUST_11180,Checkout,2025-03-31 02:00:00,2025-03-31 05:00:00,2025-03-31 08:00:00,,,,2025-03-31,Brian,Organic,UK,,,
CUST_11181,Product_View,2025-07-06 18:00:00,,,,,,2025-07-05,Alice,Referral,Kenya,,,
CUST_11182,Checkout,2025-06-15 09:00:00,2025-06-15 14:00:00,2025-06-16 00:00:00,,,,2025-06-13,Eunice,Social,Kenya,,,
CUST_11183,Checkout,2025-05-20 22:00:00,2025-05-21 04:00:00,2025-05-21 15:00:00,,,,2025-05-20,Carol,Social,India,,,
CUST_11184,Product_View,2025-12-16 05:00:00,,,,,,2025-12-16,Eunice,Social,India,,,
CUST_11185,Add_to_Cart,2025-03-25 18:00:00,2025-03-26 00:00:00,,,,,2025-03-23,Daniel,Referral,Germany,,,
CUST_11186,Add_to_Cart,2025-10-13 19:00:00,2025-10-14 18:00:00,,,,,2025-10-11,Alice,Organic,Kenya,,,
CUST_11187,Checkout,2025-10-22 13:00:00,2025-10-23 13:00:00,2025-10-24 01:00:00,,,,2025-10-22,Daniel,Referral,USA,,,
CUST_11188,Add_to_Cart,2025-07-12 22:00:00,2025-07-13 16:00:00,,,,,2025-07-11,Eunice,Social,UK,,,
CUST_11189,Purchase,2025-04-06 09:00:00,2025-04-07 09:00:00,2025-04-07 18:00:00,2025-04-08 00:00:00,2025-04-08 00:00:00,2025-04-14 00:00:00,2025-04-05,Daniel,Organic,USA,127,0.12,111.76
CUST_11190,Purchase,2025-07-09 08:00:00,2025-07-09 09:00:00,2025-07-09 20:00:00,2025-07-10 01:00:00,2025-07-10 01:00:00,2025-07-14 01:00:00,2025-07-09,Carol,Paid Ads,USA,85,0.22,66.3
CUST_11191,Checkout,2025-10-28 06:00:00,2025-10-28 22:00:00,2025-10-29 10:00:00,,,,2025-10-26,Carol,Referral,UK,,,
CUST_11192,Product_View,2025-01-27 08:00:00,,,,,,2025-01-26,Eunice,Social,Kenya,,,
CUST_11193,Checkout,2025-07-20 17:00:00,2025-07-20 18:00:00,2025-07-21 06:00:00,,,,2025-07-20,Eunice,Paid Ads,Germany,,,
CUST_11194,Add_to_Cart,2025-10-04 20:00:00,2025-10-05 01:00:00,,,,,2025-10-02,Carol,Paid Ads,Kenya,,,
CUST_11195,Add_to_Cart,2025-07-04 17:00:00,2025-07-05 10:00:00,,,,,2025-07-02,Carol,Organic,USA,,,
CUST_11196,Add_to_Cart,2025-01-30 20:00:00,2025-01-31 16:00:00,,,,,2025-01-30,Daniel,Organic,USA,,,
CUST_11197,Product_View,2025-04-10 02:00:00,,,,,,2025-04-10,Brian,Social,USA,,,
CUST_11198,Purchase,2025-11-12 05:00:00,2025-11-13 05:00:00,2025-11-13 14:00:00,2025-11-13 17:00:00,2025-11-13 17:00:00,2025-11-20 17:00:00,2025-11-12,Carol,Email,USA,312,0.1,280.8
CUST_11199,Add_to_Cart,2025-09-14 04:00:00,2025-09-15 04:00:00,,,,,2025-09-14,Carol,Social,Kenya,,,
CUST_11200,Purchase,2025-07-13 03:00:00,2025-07-13 19:00:00,2025-07-13 23:00:00,2025-07-14 04:00:00,2025-07-14 04:00:00,2025-07-19 04:00:00,2025-07-11,Eunice,Email,Germany,200,0.14,172.0
CUST_11201,Checkout,2025-03-02 15:00:00,2025-03-03 08:00:00,2025-03-03 17:00:00,,,,2025-03-02,Eunice,Referral,Kenya,,,
CUST_11202,Product_View,2025-01-16 22:00:00,,,,,,2025-01-16,Carol,Email,Kenya,,,
CUST_11203,Purchase,2025-08-03 23:00:00,2025-08-04 21:00:00,2025-08-05 03:00:00,2025-08-05 07:00:00,2025-08-05 07:00:00,2025-08-10 07:00:00,2025-08-01,Eunice,Referral,Germany,145,0.17,120.35
CUST_11204,Purchase,2025-11-19 03:00:00,2025-11-19 11:00:00,2025-11-19 18:00:00,2025-11-19 21:00:00,2025-11-19 21:00:00,2025-11-25 21:00:00,2025-11-19,Carol,Email,Germany,255,0.08,234.6
CUST_11205,Purchase,2025-01-18 15:00:00,2025-01-19 08:00:00,2025-01-19 15:00:00,2025-01-19 18:00:00,2025-01-19 18:00:00,2025-01-24 18:00:00,2025-01-16,Eunice,Referral,Germany,216,0.15,183.6
CUST_11206,Purchase,2025-03-15 19:00:00,2025-03-15 22:00:00,2025-03-16 07:00:00,2025-03-16 11:00:00,2025-03-16 11:00:00,2025-03-19 11:00:00,2025-03-13,Carol,Organic,UK,80,0.06,75.2
CUST_11207,Checkout,2025-05-04 01:00:00,2025-05-04 04:00:00,2025-05-04 06:00:00,,,,2025-05-02,Eunice,Social,USA,,,
CUST_11208,Add_to_Cart,2025-05-26 23:00:00,2025-05-27 17:00:00,,,,,2025-05-24,Carol,Email,USA,,,
CUST_11209,Add_to_Cart,2025-12-01 22:00:00,2025-12-01 23:00:00,,,,,2025-12-01,Eunice,Email,India,,,
CUST_11210,Purchase,2025-11-29 17:00:00,2025-11-29 18:00:00,2025-11-30 01:00:00,2025-11-30 05:00:00,2025-11-30 05:00:00,2025-12-03 05:00:00,2025-11-29,Brian,Paid Ads,Kenya,489,0.18,400.98
CUST_11211,Checkout,2025-09-14 00:00:00,2025-09-14 04:00:00,2025-09-14 12:00:00,,,,2025-09-13,Brian,Organic,Germany,,,
CUST_11212,Purchase,2025-12-25 10:00:00,2025-12-25 15:00:00,2025-12-25 23:00:00,2025-12-26 02:00:00,2025-12-26 02:00:00,2025-12-31 02:00:00,2025-12-25,Eunice,Email,India,385,0.29,273.35
CUST_11213,Purchase,2025-09-28 11:00:00,2025-09-29 08:00:00,2025-09-29 14:00:00,2025-09-29 19:00:00,2025-09-29 19:00:00,2025-10-06 19:00:00,2025-09-28,Brian,Social,India,218,0.27,159.14
CUST_11214,Add_to_Cart,2025-08-06 01:00:00,2025-08-06 18:00:00,,,,,2025-08-04,Eunice,Social,UK,,,
CUST_11215,Checkout,2025-05-28 18:00:00,2025-05-29 14:00:00,2025-05-30 01:00:00,,,,2025-05-27,Alice,Email,USA,,,
CUST_11216,Checkout,2025-04-13 09:00:00,2025-04-13 12:00:00,2025-04-13 18:00:00,,,,2025-04-13,Alice,Paid Ads,UK,,,
CUST_11217,Purchase,2025-08-24 19:00:00,2025-08-25 17:00:00,2025-08-25 21:00:00,2025-08-26 01:00:00,2025-08-26 01:00:00,2025-08-29 01:00:00,2025-08-23,Brian,Social,India,233,0.03,226.01
CUST_11218,Checkout,2025-06-09 12:00:00,2025-06-09 15:00:00,2025-06-09 19:00:00,,,,2025-06-07,Brian,Email,Kenya,,,
